MDAY전체TOT_RAW61,M일HAP_61,MVIT,Q8a06,Q8a07,Q9_5A7,Q8_1a5,Q8_1a6,cluster
465.31250000000006,8.0,2,0,0,0,0,0,1
1499.9999999999998,2.0,1,1,1,0,0,0,2
212.33333333333337,6.0,2,0,0,0,0,0,1
234.37500000000003,16.0,3,0,0,0,0,0,1
205.33333333333337,6.0,3,0,0,0,0,0,1
162.49999999999997,8.0,1,0,0,1,0,0,1
333.33333333333337,6.0,1,1,1,0,0,1,1
257.1428571428571,14.0,3,1,1,0,0,0,1
126.29444444444448,6.0,1,1,0,0,0,1,1
116.35,6.0,3,0,0,0,1,0,1
245.50000000000009,6.0,1,0,1,0,1,0,1
223.92857142857144,14.0,1,1,1,0,1,0,1
730.0000000000001,5.0,5,0,0,0,0,0,2
277.5,8.0,1,0,0,1,0,0,1
206.40749999999997,8.0,1,0,0,0,1,0,1
320.0,8.0,1,0,1,0,0,0,1
164.24999999999994,8.0,10,0,0,1,1,0,1
114.0195,10.0,1,1,0,0,1,1,1
280.97662499999996,24.0,15,0,1,0,1,0,0
398.0,5.0,2,0,0,0,1,0,1
153.13974358974357,13.0,1,1,0,0,1,0,1
65.15400000000001,15.0,1,1,1,0,1,0,1
156.75,4.0,10,0,0,1,0,0,1
600.0,7.0,1,0,0,0,0,0,1
309.66138,5.0,1,0,0,0,0,0,1
372.330945,5.0,1,0,0,0,0,0,1
589.8312,5.0,1,0,0,0,0,0,1
368.6445000000001,5.0,1,0,0,0,0,0,1
339.15294,5.0,1,0,0,0,0,0,1
297.80000000000007,4.0,1,0,1,0,0,0,1
163.84199999999998,9.0,1,0,0,0,0,0,1
383.39028,5.0,1,0,0,0,0,0,1
412.88184,5.0,1,0,0,0,0,0,1
84.26160000000002,21.0,1,0,0,1,0,0,0
78.33695625,16.0,2,0,0,1,0,0,1
162.775,14.0,1,0,1,0,0,0,1
113.14285714285714,7.0,1,0,0,1,0,0,1
638.1428571428572,7.0,3,1,0,0,0,1,2
42.810329032258075,31.0,2,0,0,1,0,0,0
278.85714285714283,7.0,2,0,1,0,1,0,1
558.375,8.0,1,1,0,0,0,0,1
73.7289,21.0,1,0,0,1,0,0,0
66.70710000000001,21.0,1,0,0,1,0,0,0
400.0,7.0,1,0,0,1,0,0,1
85.24904062500002,16.0,2,0,0,1,0,0,1
363.5641666666667,4.0,3,1,0,0,0,1,1
1269.2,4.0,1,1,1,0,1,1,2
207.36253125000005,16.0,1,0,0,0,0,0,1
103.484375,16.0,1,0,0,1,0,0,1
148.07727272727274,11.0,1,0,1,1,1,0,1
400.1687500000001,4.0,2,0,0,0,0,0,1
412.64199999999994,10.0,1,1,1,0,1,0,1
693.5,6.0,10,0,0,0,0,0,2
171.6,8.0,5,0,0,0,0,0,1
118.2,11.0,2,0,0,1,0,0,1
175.73289999999997,3.0,1,1,0,0,0,0,1
448.0,3.0,4,0,0,0,1,0,1
200.0,7.0,1,0,0,1,0,0,1
513.3333333333334,3.0,5,0,0,0,0,0,1
327.17272727272734,11.0,1,0,0,1,0,0,1
315.774375,12.0,1,1,1,0,0,0,1
380.76000000000016,11.0,1,1,1,0,0,0,1
235.88571428571427,14.0,1,0,0,0,0,0,1
203.60625,8.0,1,1,0,0,1,1,1
44.1301111111111,35.0,2,1,1,0,1,1,0
387.82142857142856,7.0,1,0,1,0,0,0,1
169.06666666666666,15.0,1,0,1,0,0,0,1
143.33333333333334,15.0,1,0,0,0,1,0,1
139.48,5.0,3,0,0,0,0,0,1
305.2,5.0,2,0,0,0,0,0,1
408.8,5.0,4,0,0,1,0,0,1
184.8,3.0,2,0,0,0,0,0,1
364.0,4.0,2,0,0,0,0,0,1
439.21666666666664,3.0,10,0,0,0,0,0,2
600.0,5.0,8,0,0,0,0,0,2
234.5,8.0,2,0,0,1,0,0,1
77.875,16.0,3,0,0,1,0,0,0
450.0,4.0,1,0,0,1,0,0,1
273.28026315789475,35.0,2,0,0,0,0,0,0
309.96,5.0,2,0,0,0,0,0,1
385.4,5.0,2,0,0,0,0,0,1
802.5,4.0,1,0,0,0,1,0,2
282.26666666666665,6.0,4,0,0,0,0,0,1
151.21428571428572,21.0,1,0,0,1,0,0,0
401.6571428571428,7.0,10,0,0,0,0,0,2
206.84250000000003,4.0,1,0,0,0,0,0,1
416.2616666666668,6.0,1,1,1,0,1,0,1
191.4,4.0,1,0,0,0,1,0,1
742.6387500000001,8.0,1,0,0,0,0,0,2
190.9925,4.0,1,0,0,0,0,0,1
167.7332475,4.0,1,0,0,0,0,0,1
259.05,4.0,2,0,0,0,1,0,1
218.37777777777785,9.0,2,0,0,0,0,0,1
397.0666666666666,15.0,2,1,0,0,1,0,1
252.33716025000004,4.0,1,0,0,0,0,0,1
190.77352875,4.0,1,0,0,0,0,0,1
199.9807142857143,14.0,1,1,1,0,1,1,1
176.01666666666665,6.0,2,0,0,0,0,0,1
38.357142857142854,7.0,1,0,1,0,0,0,1
273.77777777777777,18.0,2,1,0,1,1,0,0
208.2841425,4.0,1,0,0,0,0,0,1
193.169718,4.0,1,0,0,0,1,0,1
157.94909090909093,11.0,1,1,1,0,1,0,1
482.62222222222226,9.0,5,0,0,0,0,0,1
197.3325,4.0,1,0,0,0,1,0,1
206.05,4.0,1,0,0,0,0,0,1
272.19874999999996,4.0,1,0,0,0,1,0,1
90.0,20.0,1,1,0,0,0,1,0
157.245,4.0,1,0,0,0,0,0,1
202.017186,5.0,6,0,0,1,0,0,1
246.25,8.0,1,0,1,0,1,0,1
202.88000000000005,4.0,1,0,0,0,0,0,1
285.0,6.0,1,0,0,0,0,0,1
258.97276125,4.0,1,0,0,0,0,0,1
304.2857142857143,7.0,1,1,1,0,0,0,1
178.035,4.0,1,0,0,0,0,0,1
180.6451612903226,31.0,1,0,1,0,1,0,0
309.09090909090907,11.0,10,0,0,0,0,0,1
300.81391199999996,3.0,1,0,0,0,0,0,1
324.2857142857143,7.0,1,1,1,0,0,1,1
220.44,5.0,2,0,0,0,0,0,1
356.6666666666667,6.0,1,1,1,0,1,0,1
283.3333333333333,6.0,1,0,1,0,1,0,1
310.2,3.0,1,0,0,0,1,0,1
294.2857142857143,7.0,1,1,1,0,1,0,1
167.145,4.0,1,0,0,0,1,0,1
281.6666666666667,6.0,1,1,1,0,1,1,1
278.57142857142856,7.0,1,1,1,0,1,1,1
319.1666666666667,6.0,1,1,1,0,1,0,1
396.66666666666674,6.0,1,1,1,0,0,0,1
325.0,8.0,1,1,1,0,1,0,1
370.0,6.0,1,1,1,0,0,0,1
384.2857142857143,7.0,1,1,0,0,1,1,1
401.6666666666667,6.0,1,1,1,0,1,0,1
379.1666666666667,6.0,1,1,1,0,1,1,1
414.79285714285714,7.0,3,0,0,0,1,0,1
338.3333333333333,6.0,1,1,0,0,1,0,1
208.28414250000003,4.0,2,0,0,0,0,0,1
262.22,4.0,1,0,0,0,0,0,1
203.7,4.0,1,0,0,0,1,0,1
115.58333333333336,6.0,10,0,0,0,0,0,1
176.4705882352941,17.0,1,1,1,0,0,0,1
202.8,5.0,4,0,0,0,1,0,1
338.2,5.0,1,0,1,0,1,0,1
383.6428571428572,14.0,1,1,0,0,1,0,1
216.38571428571427,7.0,1,0,0,0,1,0,1
259.875,4.0,1,0,0,0,0,0,1
253.125,8.0,2,0,0,1,0,0,1
208.88888888888897,15.0,1,1,0,0,1,1,1
990.93,5.0,3,0,1,0,0,0,2
294.321,5.0,1,0,0,0,0,0,1
192.44444444444443,15.0,1,1,1,0,0,0,1
393.12,5.0,4,0,0,0,0,0,1
500.0,7.0,1,0,0,0,0,0,1
88.74000000000001,6.0,2,1,1,0,0,0,1
644.7,8.0,15,0,0,0,0,0,2
334.63,6.0,5,1,0,0,1,0,1
720.0,5.0,2,1,1,0,1,1,2
325.0,8.0,1,1,1,1,1,0,1
556.1142857142858,7.0,4,0,0,0,0,0,1
655.0,6.0,2,1,0,0,1,0,1
156.2015625,8.0,3,0,0,0,1,0,1
327.6,4.0,1,0,0,0,0,0,1
401.85,7.0,2,0,0,0,0,0,1
204.45,10.0,5,0,0,0,0,0,1
138.775,6.0,4,0,0,1,0,0,1
155.45454545454547,11.0,1,0,1,0,1,0,1
148.9090909090909,11.0,2,0,1,0,1,0,1
162.10416666666663,24.0,1,0,1,0,1,0,0
794.9079999999999,5.0,3,0,0,0,0,0,2
218.4,5.0,2,0,0,1,1,0,1
345.125,12.0,1,0,0,0,0,0,1
563.9549999999999,8.0,8,0,0,1,0,0,2
166.07500000000002,6.0,3,0,0,1,0,0,1
850.0,3.0,1,1,1,0,0,0,2
883.3333333333334,12.0,1,0,0,0,1,0,2
500.5,3.0,3,0,0,0,0,0,1
409.5,3.0,2,0,0,0,1,0,1
176.73020625,8.0,1,1,0,0,0,0,1
312.5,4.0,1,0,0,0,1,0,1
327.6,5.0,2,0,0,1,1,0,1
251.74,12.0,1,0,1,0,1,0,1
49.116087096774194,31.0,1,0,0,1,0,0,0
423.0,5.0,2,0,0,0,1,0,1
247.6190476190476,21.0,4,0,0,1,1,0,0
235.67142857142855,7.0,1,1,0,0,1,1,1
870.0563999999998,5.0,4,0,0,0,1,0,2
390.87857142857143,7.0,1,0,0,0,0,0,1
203.84615384615387,13.0,1,0,1,0,0,0,1
514.2857142857141,7.0,1,1,1,0,0,0,1
370.7428571428572,7.0,2,1,0,0,0,0,1
246.51598000000004,5.0,1,0,0,0,0,0,1
122.32285714285716,7.0,4,0,0,0,0,0,1
221.42857142857144,7.0,1,1,0,0,1,1,1
1687.4999999999998,9.0,2,1,0,0,0,1,2
176.99676764705885,17.0,5,0,1,0,0,0,0
456.25,8.0,3,0,0,1,1,0,1
187.5,4.0,1,1,0,0,1,1,1
151.25,4.0,1,0,0,0,0,0,1
297.14285714285717,7.0,1,1,0,0,1,1,1
328.3333333333333,6.0,1,1,1,0,0,1,1
268.57142857142856,7.0,1,1,1,0,1,1,1
361.6666666666667,6.0,1,1,0,0,1,0,1
222.0,5.0,1,0,0,0,0,0,1
324.0,5.0,1,1,1,0,1,0,1
291.6666666666667,6.0,1,1,1,0,1,0,1
300.0,6.0,1,0,1,0,1,0,1
292.14285714285717,7.0,1,1,1,0,1,1,1
1000.0,3.0,4,0,0,0,0,0,2
315.0,6.0,1,1,1,0,1,0,1
326.6666666666667,6.0,1,1,0,0,1,1,1
338.57142857142856,7.0,1,1,1,0,0,1,1
313.3333333333333,6.0,1,1,1,0,0,0,1
473.2000000000001,3.0,2,0,0,0,0,0,1
185.2380952380952,7.0,1,0,1,0,1,0,1
219.95523809523812,21.0,2,1,1,0,1,1,0
152.39285714285717,14.0,15,0,1,1,0,0,0
206.7,7.0,1,0,0,1,0,0,1
49.63636363636363,22.0,1,0,0,1,0,0,0
273.0,4.0,3,0,0,1,0,0,1
313.248,5.0,2,1,0,0,1,0,1
286.00575,8.0,4,0,0,1,0,0,1
461.75999999999993,5.0,2,1,1,0,1,0,1
360.0,7.0,1,1,1,0,0,0,1
600.3571428571429,7.0,1,1,1,0,0,0,1
149.10000000000002,9.0,3,0,0,0,0,0,1
236.47058823529412,17.0,1,0,1,1,0,0,1
41.81818181818182,11.0,1,1,0,0,0,0,1
90.0,10.0,1,0,0,0,1,0,1
383.4,5.0,4,0,0,0,0,0,1
553.8,6.0,1,0,0,0,0,0,1
258.156,5.0,3,0,0,0,0,0,1
180.96000000000004,5.0,1,1,0,0,1,0,1
306.9142857142857,7.0,1,1,1,0,1,1,1
240.0,5.0,1,0,0,0,0,0,1
286.3636363636364,11.0,2,1,1,1,0,0,1
370.0,5.0,1,1,0,0,0,0,1
178.57142857142858,14.0,1,1,1,1,0,1,1
97.49999999999996,21.0,5,0,0,1,0,0,0
218.05875,8.0,2,0,0,0,0,0,1
163.68749999999997,8.0,1,0,0,1,0,0,1
191.25,8.0,3,0,0,1,1,0,1
304.99999999999994,6.0,1,1,1,0,1,0,1
401.89090909090913,11.0,1,1,1,0,0,0,1
192.27000000000004,5.0,5,0,1,0,0,0,1
184.87500000000009,4.0,2,0,1,0,0,0,1
384.00000000000006,5.0,1,0,0,0,0,0,1
487.72,5.0,1,0,0,0,0,0,1
601.64,5.0,1,0,1,0,0,0,1
185.3714285714286,7.0,1,1,1,1,1,1,1
182.475,8.0,1,0,1,0,1,0,1
223.575,4.0,30,0,0,0,1,0,2
181.8181818181818,11.0,1,0,1,0,1,0,1
185.79329375,8.0,10,0,1,0,0,0,1
422.9999999999999,5.0,1,1,1,0,1,1,1
108.75705,15.0,1,0,0,0,1,0,1
310.86390125,4.0,4,0,0,0,0,0,1
110.0,10.0,1,1,0,1,1,1,1
168.75000000000003,16.0,1,0,0,0,1,0,1
144.44444444444446,9.0,1,1,1,0,1,1,1
115.68307692307692,26.0,1,1,1,0,1,1,0
490.6151366666668,3.0,4,0,0,0,1,0,1
219.689241,5.0,2,0,0,0,1,0,1
120.00000000000004,5.0,1,1,1,0,1,0,1
324.1666666666667,6.0,1,1,1,0,1,0,1
414.0,5.0,1,1,0,0,1,0,1
113.33333333333331,15.0,3,0,1,1,0,0,1
303.57142857142856,7.0,1,1,0,0,1,1,1
123.93,10.0,5,0,0,1,0,0,1
800.0,5.0,3,0,1,0,0,0,2
393.42857142857144,7.0,10,0,0,1,0,0,2
688.5,4.0,10,0,0,0,0,0,2
368.3333333333333,6.0,1,1,1,0,1,0,1
1687.4999999999998,8.0,10,1,1,0,0,1,2
302.14285714285717,7.0,1,1,0,0,1,0,1
51.90399999999999,25.0,7,0,0,1,0,0,0
243.49495083333332,6.0,2,0,1,0,0,0,1
422.9440833333335,6.0,3,0,1,0,0,0,1
171.04285714285714,14.0,2,0,1,1,0,0,1
1432.0799999999997,5.0,1,0,0,0,0,0,2
226.7076923076922,13.0,1,1,1,0,0,1,1
221.55375000000004,8.0,1,0,1,0,0,0,1
259.52000000000004,7.0,1,0,1,0,0,0,1
363.55928142857147,7.0,1,0,0,0,0,0,1
122.375,8.0,8,0,1,0,0,0,1
600.5999999999999,4.0,15,0,0,0,0,0,2
450.0,6.0,8,0,0,0,0,0,2
336.9599999999999,5.0,3,0,0,0,0,0,1
1625.0,8.0,1,1,1,0,0,0,2
236.43000000000004,4.0,2,0,1,0,0,0,1
107.42,10.0,1,0,0,0,0,0,1
303.1499999999999,6.0,1,1,1,0,1,0,1
66.46264166666667,10.0,1,1,1,0,1,0,1
420.0,6.0,1,1,1,0,1,1,1
418.0,5.0,1,1,1,0,1,0,1
413.57142857142856,7.0,1,1,1,0,1,1,1
256.82142857142856,7.0,1,0,0,0,1,0,1
206.33,9.0,1,1,1,0,1,0,1
355.0,6.0,1,1,1,0,1,0,1
226.6071428571429,7.0,1,1,1,0,0,1,1
72.04761904761905,21.0,1,0,0,1,0,0,0
1400.0,4.0,1,0,0,0,0,0,2
355.0,6.0,1,1,1,0,0,0,1
459.1666666666667,6.0,1,1,0,0,1,0,1
541.6666666666666,12.0,5,0,1,0,1,0,1
206.25,4.0,3,0,0,0,1,0,1
193.87500000000003,12.0,7,0,0,0,0,0,1
271.88571428571424,7.0,20,0,0,1,0,0,2
112.914,5.0,1,0,0,0,1,0,1
165.23999999999998,5.0,2,0,0,0,0,0,1
250.141215,6.0,1,1,1,0,1,0,1
300.89450500000004,6.0,1,1,1,0,1,0,1
272.34577937499995,8.0,1,1,1,0,1,0,1
217.5141,6.0,1,0,1,0,1,0,1
243.49495083333332,6.0,1,1,1,0,1,1,1
341.497137,5.0,1,1,1,0,1,0,1
252.316356,5.0,1,0,1,0,1,0,1
338.3552666666667,6.0,1,1,1,0,1,0,1
333.3333333333333,3.0,1,1,1,1,0,0,1
171.37474545454546,11.0,3,0,0,1,0,0,1
282.76833,8.0,1,1,1,0,1,0,1
205.425,4.0,4,0,0,0,0,0,1
111.375,4.0,5,0,0,0,0,0,1
138.6,3.0,5,0,0,1,1,0,1
144.1,6.0,2,0,0,0,0,0,1
268.32,5.0,2,0,0,0,0,0,1
188.76,6.0,1,0,0,0,0,0,1
185.0666666666667,3.0,1,0,0,0,0,0,1
426.2580000000001,5.0,1,0,1,0,0,0,1
235.0687500000001,12.0,1,0,1,0,1,0,1
241.02,5.0,1,1,0,0,0,1,1
119.368,5.0,1,0,0,0,1,0,1
333.12,5.0,1,0,0,0,1,0,1
277.6,5.0,1,0,0,0,1,0,1
500.0,4.0,8,0,0,0,0,0,2
150.0,10.0,3,0,0,0,1,0,1
440.0,5.0,1,0,0,0,0,0,1
280.47799999999995,10.0,1,0,0,0,0,0,1
241.84500000000008,4.0,1,0,0,0,0,0,1
416.6666666666667,6.0,1,1,1,0,0,0,1
383.3333333333333,6.0,2,1,1,0,0,1,1
546.101818181818,11.0,2,0,1,0,1,0,1
320.0,10.0,2,0,0,0,1,0,1
462.5,4.0,1,0,0,0,0,0,1
93.2258064516129,31.0,2,0,0,0,1,0,0
62.83740666666666,15.0,10,0,0,1,0,0,0
278.4,5.0,1,0,1,0,1,0,1
209.66409090909085,22.0,1,1,1,0,1,0,0
413.72100000000006,7.0,1,1,1,0,0,1,1
93.26530555555556,18.0,1,0,0,0,1,0,0
416.00045454545455,11.0,1,0,0,0,0,0,1
130.25642857142856,14.0,5,0,0,1,1,0,1
500.0,6.0,3,0,0,0,0,0,1
258.4231818181818,11.0,2,1,0,0,1,1,1
780.0,5.0,1,0,0,0,0,0,2
383.1071428571428,7.0,1,1,0,0,0,1,1
290.52291666666673,12.0,1,0,1,0,0,0,1
169.84416666666667,12.0,1,0,1,0,1,0,1
196.15085714285712,14.0,2,1,0,0,1,0,1
327.54,5.0,1,1,0,0,0,0,1
200.76923076923077,35.0,2,0,1,0,0,0,0
177.16000000000005,5.0,5,0,0,0,0,0,1
231.75000000000003,4.0,3,0,0,0,0,0,1
271.6666666666667,30.0,6,0,1,0,1,0,0
153.33333333333334,15.0,1,0,0,1,0,0,1
63.1578947368421,19.0,1,1,0,1,0,1,0
84.93407714285715,21.0,3,0,0,1,0,0,0
545.4545454545455,11.0,1,0,1,0,0,0,1
391.0,5.0,2,0,1,0,0,0,1
104.475,6.0,1,0,1,0,1,0,1
120.29564285714284,7.0,1,0,0,0,1,0,1
193.33333333333337,6.0,1,0,1,0,0,0,1
814.9333333333334,6.0,10,0,0,0,0,0,2
242.66666666666663,3.0,3,0,0,0,0,0,1
256.75,2.0,8,0,0,0,0,0,1
490.0,5.0,1,1,0,0,0,0,1
445.45454545454544,22.0,15,1,0,0,0,1,0
460.0,5.0,1,1,1,0,1,0,1
273.75000000000006,4.0,1,1,1,0,0,0,1
367.5,4.0,5,0,0,1,0,0,1
388.64,5.0,1,0,0,0,0,0,1
583.5825,4.0,2,0,0,0,0,0,1
180.0,10.0,3,0,0,1,0,0,1
243.80571428571423,7.0,1,0,1,0,1,0,1
198.44949999999997,18.0,1,0,0,0,1,0,0
290.969875,8.0,5,0,1,0,0,0,1
1687.4999999999998,5.0,1,1,0,0,1,0,2
1687.4999999999998,15.0,1,0,0,0,0,0,2
108.75705000000002,4.0,3,1,0,0,0,1,1
244.33722222222215,18.0,1,1,1,0,0,0,0
187.7225,4.0,1,1,0,0,0,1,1
220.81500000000003,4.0,5,0,0,0,0,0,1
150.42857142857142,7.0,1,0,0,0,0,0,1
275.4727272727273,11.0,1,0,0,1,0,0,1
185.40000000000003,5.0,2,0,0,0,0,0,1
185.40000000000003,5.0,3,0,0,0,0,0,1
182.30999999999997,5.0,5,0,0,0,0,0,1
149.35000000000002,6.0,3,0,0,0,0,0,1
303.9316666666666,30.0,1,1,0,0,1,0,0
354.13333333333344,3.0,2,0,1,0,0,0,1
243.19999999999996,5.0,10,0,0,0,0,0,1
161.9333333333333,6.0,2,0,0,0,0,0,1
170.66666666666666,6.0,1,0,0,0,0,0,1
47.419354838709666,31.0,10,0,0,0,0,0,0
205.8666666666667,6.0,3,0,0,0,0,0,1
298.6666666666667,6.0,1,0,0,0,0,0,1
201.1428571428571,7.0,1,0,0,0,0,0,1
359.97538461538454,13.0,1,0,0,0,0,0,1
1687.4999999999998,2.0,1,0,0,0,1,0,2
360.0,15.0,1,1,0,0,0,0,1
141.30434782608697,23.0,2,0,0,0,0,0,0
177.17538461538467,13.0,2,1,1,0,0,0,1
81.13621190476192,21.0,2,0,0,1,0,0,0
377.0244399999999,5.0,3,0,0,0,0,0,1
70.41185185185184,27.0,3,0,1,1,1,0,0
304.51974,5.0,1,0,0,0,0,0,1
69.05209523809523,21.0,2,0,0,1,0,0,0
217.5141,5.0,2,0,0,0,0,0,1
304.51974,5.0,1,0,0,0,0,0,1
246.51598000000004,5.0,1,0,0,0,0,0,1
210.26363,5.0,1,0,0,0,0,0,1
261.01692,5.0,1,0,0,0,0,0,1
232.01504,5.0,1,0,0,0,0,0,1
217.5141,7.0,1,0,0,0,0,0,1
239.26551,5.0,1,0,0,0,0,0,1
205.42998333333333,9.0,1,0,0,0,0,0,1
122.144,5.0,1,1,0,0,0,1,1
67.18602564102562,13.0,2,0,0,0,0,0,1
169.76299999999998,5.0,3,0,1,0,0,0,1
127.49,11.0,2,0,1,0,1,0,1
305.36,5.0,1,0,0,0,0,0,1
164.24666666666667,6.0,1,1,1,0,1,1,1
555.2,5.0,1,1,0,0,0,0,1
866.1120000000001,5.0,2,0,1,0,1,0,2
850.844,5.0,1,0,1,0,1,0,2
173.33333333333334,3.0,1,0,0,0,0,0,1
258.324,5.0,2,0,0,0,0,0,1
353.59999999999997,4.0,2,0,0,0,0,0,1
192.1,8.0,2,0,0,0,0,0,1
189.27,5.0,1,0,0,0,0,0,1
400.0,8.0,1,0,0,0,0,0,1
509.5325,12.0,7,1,1,1,1,0,2
274.0571428571428,7.0,1,0,0,0,1,0,1
1100.0,7.0,1,1,0,0,0,1,2
201.1312499999999,8.0,1,1,1,0,1,1,1
168.0563333333333,15.0,1,1,1,0,0,1,1
214.54,6.0,5,0,0,0,0,0,1
108.79999999999998,7.0,5,0,0,0,0,0,1
141.93548387096774,31.0,4,1,1,0,0,0,0
178.78333333333336,20.0,5,1,0,1,1,0,0
305.2631578947368,19.0,3,0,0,1,1,0,0
201.07999999999996,12.0,1,1,0,0,0,0,1
140.53333333333333,6.0,5,0,0,1,0,0,1
188.6967741935484,31.0,10,0,0,1,0,0,0
335.6521739130435,23.0,1,0,1,0,1,0,0
193.41419354838703,31.0,2,0,0,1,0,0,0
245.45454545454547,11.0,1,1,1,0,0,0,1
250.0,4.0,1,1,0,0,0,1,1
138.1155555555556,18.0,15,1,1,1,0,0,0
250.0,11.0,2,0,0,0,0,0,1
49.06999999999999,6.0,1,1,0,0,0,0,1
76.92307692307692,26.0,1,0,1,0,1,0,0
740.2666666666665,3.0,1,0,0,0,0,0,2
378.54,5.0,1,1,1,0,0,0,1
79.3875,6.0,1,0,0,0,0,0,1
330.0,7.0,2,1,1,0,0,1,1
333.3333333333333,6.0,1,1,1,0,0,0,1
189.27,8.0,2,1,0,0,1,1,1
282.88,5.0,4,0,0,0,0,0,1
295.24,8.0,1,0,0,0,1,0,1
294.66666666666663,6.0,3,0,0,0,0,0,1
196.37142857142857,7.0,3,0,0,0,1,0,1
230.75,4.0,3,0,0,0,0,0,1
202.88727272727263,11.0,1,0,0,0,0,0,1
131.28000000000006,15.0,1,1,0,0,1,0,1
233.38666666666663,9.0,2,1,0,0,1,0,1
170.66666666666666,3.0,5,0,0,1,0,0,1
745.0,5.0,2,0,0,0,0,0,2
147.33333333333334,6.0,2,0,0,1,0,0,1
319.59999999999997,6.0,3,0,0,1,0,0,1
123.55125,4.0,1,0,0,0,0,0,1
288.30000000000007,6.0,8,1,0,0,0,0,1
560.0,4.0,20,0,0,0,0,0,2
408.0,4.0,3,1,0,0,0,1,1
510.0000000000001,4.0,2,0,0,0,0,0,1
361.6666666666667,6.0,1,1,0,0,0,0,1
258.3685714285715,7.0,10,1,1,0,0,1,1
272.33849999999995,6.0,1,1,1,0,1,1,1
396.8,5.0,1,1,1,0,1,0,1
245.04136363636363,11.0,1,1,1,0,0,0,1
151.8181818181818,11.0,10,0,0,1,0,0,1
370.6666666666667,15.0,1,1,1,0,1,1,1
346.99999999999994,2.0,2,0,0,0,0,0,1
313.37142857142857,7.0,2,1,0,0,1,1,1
275.0,16.0,1,1,0,0,1,0,1
510.0,4.0,4,0,0,0,0,0,1
694.0,3.0,2,0,0,0,0,0,2
114.24,15.0,4,0,0,0,0,0,1
210.2857142857143,7.0,2,1,0,0,1,1,1
173.5,4.0,1,0,0,1,0,0,1
414.44444444444446,9.0,3,0,0,0,1,0,1
176.00846153846155,13.0,1,1,0,0,1,0,1
334.95,12.0,4,0,0,0,0,0,1
124.12,15.0,3,0,0,1,0,0,1
347.99999999999994,5.0,1,1,1,0,0,1,1
237.945,8.0,2,0,0,1,0,0,1
48.33646666666668,21.0,2,0,0,1,1,0,0
82.5,16.0,2,0,0,0,0,0,1
68.75,16.0,4,0,0,1,1,0,0
134.0909090909091,11.0,2,0,0,1,1,0,1
231.8223888888889,9.0,1,0,0,0,1,0,1
320.66666666666663,3.0,2,0,0,0,0,0,1
252.0845,6.0,1,0,0,0,1,0,1
132.81047619047615,21.0,1,1,1,0,1,0,0
78.40625,8.0,3,0,0,1,0,0,1
131.0686363636364,11.0,2,0,0,1,1,0,1
584.96,5.0,1,0,0,0,0,0,1
299.8531249999999,8.0,7,0,0,0,1,0,1
641.9499999999999,4.0,5,0,0,0,0,0,2
141.9423076923077,13.0,2,0,0,0,0,0,1
419.74000000000007,5.0,1,1,0,0,1,0,1
1236.3175,5.0,2,0,0,0,0,0,2
