MDAY전체TOT_RAW61,M일HAP_61,MVIT,Q8a06,Q8a07,Q9_5A7,Q8_1a5,Q8_1a6,cluster
57.5,7.0,1,0,1,0,0,0,1
221.42857142857144,14.0,2,0,1,0,0,0,1
1377.5893,5.0,1,0,0,0,1,0,2
157.1428571428571,21.0,5,0,0,1,0,0,0
268.0,5.0,2,0,0,0,0,0,1
241.68233333333333,6.0,1,0,0,0,0,0,1
580.0,5.0,1,0,1,0,1,0,1
432.8571428571428,7.0,12,0,0,0,0,0,2
237.9,5.0,7,0,0,0,1,0,1
666.6666666666666,3.0,1,0,1,0,0,0,1
232.61300000000003,8.0,1,1,0,0,1,0,1
716.6666666666666,6.0,1,0,1,0,1,0,2
188.50000000000003,6.0,1,1,1,0,1,1,1
281.1809523809524,7.0,5,1,0,0,0,0,1
216.3,5.0,1,1,1,0,1,0,1
246.7210000000001,20.0,1,1,0,0,0,1,0
216.3,5.0,1,1,0,0,1,1,1
385.725004,5.0,1,1,1,0,1,1,1
344.39732499999997,6.0,1,1,1,0,1,0,1
463.5,6.0,3,0,0,0,0,0,1
278.1,5.0,2,0,1,0,0,0,1
385.725004,5.0,1,1,1,0,0,0,1
466.6666666666667,3.0,2,0,0,0,0,0,1
424.152495,5.0,1,1,1,0,0,0,1
516.6666666666666,6.0,1,0,0,0,0,0,1
539.26,8.0,1,0,1,0,1,0,1
179.4,5.0,1,0,0,0,0,0,1
197.76,5.0,1,0,1,0,1,0,1
297.26927,6.0,1,1,1,0,1,0,1
267.19,8.0,1,0,1,0,1,0,1
611.0,5.0,30,0,0,0,1,0,2
326.2711499999999,5.0,1,1,1,0,1,0,1
291.468894,5.0,1,1,1,0,1,1,1
368.8235294117647,17.0,1,1,1,0,1,0,1
224.25,3.0,1,0,0,0,0,0,1
253.76645000000008,6.0,1,1,1,0,1,0,1
344.44666666666666,6.0,1,0,0,0,0,0,1
295.8191760000001,5.0,1,1,1,0,1,0,1
290.0188,5.0,1,1,1,0,1,1,1
281.7325485714286,7.0,1,1,1,0,0,1,1
166.56000000000006,5.0,1,0,0,0,1,0,1
279.7473008333334,6.0,2,1,0,0,0,0,1
334.75,3.0,5,0,0,0,0,0,1
166.76081000000002,5.0,1,0,1,0,1,0,1
280.0,6.0,1,1,1,0,1,0,1
225.97298166666664,6.0,1,1,1,0,1,0,1
216.66666666666663,3.0,3,0,0,0,0,0,1
507.5329000000001,4.0,3,0,0,0,0,0,1
133.33333333333334,15.0,3,0,0,1,0,0,1
441.6666666666667,6.0,1,1,1,0,0,1,1
405.8333333333333,6.0,1,1,1,0,1,1,1
510.0,6.0,1,1,1,0,1,0,1
163.2,5.0,1,1,1,0,1,0,1
1096.5,2.0,1,0,0,0,1,0,2
272.00000000000006,5.0,1,0,1,0,0,0,1
224.76457,7.0,1,1,1,0,1,1,1
243.4086357142857,7.0,1,1,1,0,1,1,1
211.81730214285716,7.0,1,1,1,0,1,0,1
102.81818181818184,11.0,1,0,0,1,0,0,1
56.7428086956522,23.0,2,1,1,1,0,0,0
151.08921428571426,28.0,2,0,0,0,0,0,0
222.48,5.0,1,1,1,0,1,0,1
235.64027499999997,4.0,3,0,0,0,0,0,1
370.8,4.0,2,0,0,0,0,0,1
341.25,4.0,2,0,0,0,0,0,1
219.375,4.0,2,0,0,0,0,0,1
144.08333333333334,6.0,5,0,0,1,0,0,1
339.0,5.0,1,0,0,0,1,0,1
67.67105333333333,15.0,1,0,0,1,1,0,1
254.0,5.0,2,1,0,0,0,1,1
218.7225116666667,6.0,2,0,0,1,0,0,1
223.85826125,4.0,1,0,0,0,0,0,1
77.03624375000001,16.0,1,0,0,1,0,0,1
531.25,4.0,2,0,0,0,0,0,1
263.5,5.0,1,1,1,0,1,0,1
529.3875000000002,8.0,1,1,1,0,0,0,1
272.54999999999995,11.0,1,1,1,0,1,1,1
272.55,10.0,1,0,1,0,1,0,1
238.48125,16.0,1,1,1,0,1,0,1
153.0,5.0,1,0,1,0,0,0,1
356.25,4.0,4,0,0,1,0,0,1
123.6,7.0,5,0,0,1,0,0,1
339.1733333333333,9.0,1,1,1,0,0,0,1
659.571,8.0,1,1,1,0,0,1,1
425.0,8.0,1,1,1,0,1,1,1
458.4130303030302,33.0,2,0,1,0,0,0,0
62.22222222222222,15.0,5,0,0,0,0,0,0
238.99999999999991,15.0,1,1,0,0,0,1,1
190.0,5.0,1,0,0,0,1,0,1
467.5,5.0,1,0,0,0,0,0,1
185.75,6.0,2,0,0,1,0,0,1
297.5,5.0,1,1,0,0,1,0,1
303.144,5.0,1,0,1,0,0,0,1
224.99999999999991,16.0,5,0,0,1,0,0,0
147.77777777777777,9.0,1,0,0,0,0,0,1
642.8571428571429,7.0,3,0,0,0,0,0,2
1136.79,3.0,3,0,0,0,0,0,2
155.0,5.0,1,0,1,0,1,0,1
177.75,8.0,3,0,0,1,0,0,1
201.875,6.0,2,0,1,0,0,0,1
273.0,6.0,2,0,0,0,1,0,1
104.76190476190476,21.0,10,0,0,1,0,0,0
145.03125,8.0,2,0,0,1,1,0,1
287.99999999999994,4.0,1,1,0,0,1,0,1
290.55555555555554,9.0,1,0,0,0,1,0,1
354.9000000000001,4.0,3,0,0,0,1,0,1
219.02222222222224,9.0,4,0,0,0,0,0,1
72.8,15.0,2,1,0,1,0,1,1
89.410875,16.0,10,0,0,1,0,0,0
176.99717647058824,17.0,1,1,0,0,1,1,1
440.2,5.0,1,1,1,0,0,0,1
457.884,5.0,1,0,0,0,0,0,1
222.72727272727272,11.0,2,0,0,0,1,0,1
112.5,16.0,1,1,1,0,0,1,1
123.1346153846154,13.0,1,1,1,0,1,1,1
140.66666666666666,9.0,3,0,0,1,0,0,1
262.50000000000006,6.0,2,1,0,0,1,1,1
231.6675,8.0,1,0,1,0,1,0,1
399.6875000000001,8.0,1,0,0,0,0,0,1
270.9333333333334,3.0,2,1,0,0,0,1,1
245.33333333333337,3.0,1,0,0,0,1,0,1
788.7166666666667,6.0,2,0,0,0,0,0,2
528.6166666666667,12.0,3,0,0,0,0,0,1
61.88709677419355,31.0,10,1,1,0,1,1,0
409.5,4.0,3,0,0,0,0,0,1
125.0,8.0,2,0,0,0,0,0,1
458.4375,8.0,2,0,0,0,1,0,1
98.70967741935482,31.0,5,0,0,0,0,0,0
443.24999999999994,6.0,3,0,0,0,0,0,1
364.0,3.0,4,0,0,0,0,0,1
182.0,6.0,6,0,0,1,0,0,1
128.34,10.0,1,1,1,1,0,1,1
97.01129032258066,31.0,5,0,0,1,0,0,0
161.3181818181818,11.0,5,0,0,1,0,0,1
545.4545454545455,11.0,1,0,1,0,1,0,1
308.05333333333334,3.0,2,1,0,0,0,0,1
345.45454545454544,11.0,1,0,1,1,1,0,1
350.0,14.0,1,1,0,0,1,0,1
297.4125,4.0,5,0,0,0,0,0,1
1687.4999999999998,5.0,1,1,0,0,1,0,2
250.0568181818182,11.0,3,1,1,0,1,1,1
147.08499999999998,10.0,3,0,0,0,1,0,1
214.8107142857143,14.0,2,0,0,0,0,0,1
359.4262500000001,8.0,1,0,1,0,1,0,1
434.655,6.0,1,0,0,0,0,0,1
293.1992307692307,13.0,3,0,1,0,0,0,1
940.359375,16.0,2,0,1,0,0,0,2
417.9375000000001,4.0,1,0,1,0,1,0,1
396.49,3.0,1,0,0,0,0,0,1
204.64,10.0,1,0,0,0,0,0,1
548.1428571428571,7.0,3,0,0,0,0,0,1
415.67500000000007,8.0,4,0,0,0,0,0,1
114.91666666666664,6.0,1,0,0,0,0,0,1
985.0,7.0,2,0,1,0,1,0,2
265.2,5.0,1,1,1,0,0,0,1
215.80772727272725,11.0,1,1,1,0,1,0,1
139.31250000000003,12.0,1,1,0,0,1,0,1
73.55700000000002,15.0,1,0,1,1,0,0,1
265.6,4.0,3,0,0,0,0,0,1
208.0,4.0,1,1,0,0,1,1,1
61.82123357142857,21.0,2,0,0,1,0,0,0
899.9999999999999,4.0,2,0,0,0,0,0,2
281.732,12.0,2,1,1,0,1,0,1
244.44444444444449,9.0,2,1,1,0,0,0,1
247.5,12.0,1,0,0,0,0,0,1
287.2202857142857,7.0,1,0,0,0,1,0,1
241.325,4.0,2,0,0,0,0,0,1
449.7007499999998,4.0,1,0,1,0,1,0,1
408.825,8.0,10,0,0,0,0,0,2
272.0,4.0,5,0,0,0,0,0,1
229.4117647058824,17.0,1,1,0,0,0,1,1
179.06,5.0,2,0,1,0,1,0,1
111.81818181818184,22.0,2,0,0,1,0,0,0
188.57142857142856,7.0,1,0,1,0,0,0,1
300.00000000000006,8.0,1,1,1,1,1,0,1
105.88235294117646,17.0,2,1,0,0,0,1,0
218.75,4.0,1,0,1,0,0,0,1
241.20675,8.0,1,0,1,0,1,0,1
220.64,5.0,1,1,0,0,1,0,1
123.20000000000002,4.0,5,0,0,1,0,0,1
405.0,5.0,2,0,0,0,0,0,1
106.71666666666664,6.0,1,0,1,0,1,0,1
142.4083333333333,12.0,3,0,0,0,0,0,1
357.0,4.0,1,0,0,0,0,0,1
82.74000000000001,5.0,1,0,0,0,0,0,1
204.789375,8.0,1,0,0,1,0,0,1
286.5857142857143,7.0,1,0,0,0,1,0,1
42.76363636363636,11.0,3,0,0,1,0,0,1
292.99125,16.0,2,1,1,0,1,1,1
106.4516129032258,31.0,3,0,0,1,0,0,0
152.871625,8.0,1,0,1,0,0,0,1
153.33333333333334,15.0,3,0,0,0,0,0,1
63.40909090909091,11.0,2,1,1,0,1,1,1
430.3928571428572,7.0,2,1,0,0,0,0,1
275.0625,8.0,1,1,1,0,0,1,1
499.99999999999994,8.0,10,1,1,0,0,0,2
428.5714285714285,7.0,1,1,1,0,1,1,1
275.28000000000003,5.0,1,0,1,0,0,0,1
416.66666666666674,8.0,1,1,0,0,1,0,1
203.58,5.0,1,0,0,0,0,0,1
909.0909090909092,11.0,1,1,1,0,1,0,2
248.60333333333332,9.0,1,0,0,0,1,0,1
1190.0,10.0,10,0,0,1,0,0,2
131.13594999999998,6.0,6,0,0,1,0,0,1
254.99999999999991,5.0,1,0,0,0,0,0,1
430.6666666666667,6.0,1,1,1,0,0,0,1
204.00000000000003,5.0,1,1,1,0,0,1,1
810.0333333333333,3.0,3,0,0,0,0,0,2
437.418,5.0,2,0,0,0,0,0,1
277.11666666666673,6.0,1,1,0,0,0,1,1
210.50625,8.0,1,0,0,0,1,0,1
317.034,5.0,2,0,0,0,0,0,1
91.93333333333334,6.0,1,0,0,0,0,0,1
247.64541666666665,6.0,1,0,1,0,0,0,1
216.151,5.0,3,0,0,0,0,0,1
482.65,3.0,5,0,0,0,0,0,1
570.9341666666666,6.0,1,1,1,0,0,1,1
67.48857142857143,21.0,2,0,1,1,0,0,0
230.0,8.0,2,0,0,1,0,0,1
138.79084615384616,13.0,1,0,1,0,1,0,1
140.04876923076924,13.0,3,0,1,0,1,0,1
1687.4999999999998,7.0,2,0,0,1,1,0,2
313.72249999999997,4.0,1,0,0,0,1,0,1
150.0,11.0,1,0,1,0,1,0,1
82.74,15.0,2,0,0,1,0,0,1
80.45714285714287,7.0,2,0,0,1,0,0,1
65.61290322580643,31.0,3,0,1,1,0,0,0
312.5,8.0,2,0,0,1,0,0,1
171.875,8.0,1,1,0,0,1,1,1
482.04,5.0,2,0,1,0,0,0,1
293.88,5.0,1,1,1,0,1,1,1
134.4,5.0,1,0,0,1,0,0,1
257.1428571428572,7.0,2,1,1,0,0,1,1
181.69999999999996,9.0,1,1,1,0,1,1,1
140.427,10.0,2,1,1,0,1,0,1
375.0,8.0,1,0,0,0,0,0,1
375.0,8.0,1,0,0,0,1,0,1
112.70270270270272,35.0,1,1,0,1,0,0,0
144.56052,25.0,2,0,0,0,1,0,0
283.45200000000006,10.0,1,0,1,0,1,0,1
373.141385,6.0,1,1,1,0,1,1,1
197.76,5.0,1,0,1,0,1,0,1
393.40785,5.0,1,1,1,0,1,1,1
349.06005600000003,5.0,2,1,1,0,1,1,1
494.3999999999999,5.0,1,1,1,0,0,1,1
425.0,10.0,1,0,0,0,1,0,1
489.971595,4.0,1,1,0,0,1,0,1
308.54545454545456,11.0,1,1,1,0,1,0,1
43.354838709677416,31.0,2,1,1,0,0,1,0
269.42477,6.0,1,1,1,0,1,0,1
238.4290000000001,6.0,1,1,1,0,1,0,1
309.0909090909091,11.0,2,1,0,0,0,0,1
218.877822,5.0,1,0,1,0,1,0,1
203.141508,5.0,1,0,1,0,1,0,1
310.43455800000004,5.0,1,1,1,0,0,0,1
98.13333333333334,6.0,3,0,0,1,0,0,1
837.4999999999999,4.0,1,1,0,0,1,1,2
282.538365,6.0,1,1,1,0,0,0,1
265.84833499999996,6.0,1,1,1,0,1,0,1
249.158305,6.0,1,1,1,0,1,0,1
263.63435142857145,7.0,1,1,1,0,0,1,1
258.933894,5.0,1,1,0,0,1,1,1
260.5688357142857,7.0,1,1,1,0,0,0,1
422.01933,6.0,1,1,1,0,1,1,1
364.79637,5.0,1,1,1,0,1,0,1
59.3125,6.0,2,0,1,0,0,0,1
528.0,4.0,2,0,0,0,0,0,1
390.546702,5.0,1,1,1,0,1,1,1
231.81818181818176,11.0,1,1,0,0,1,1,1
365.98851500000006,6.0,1,1,0,0,1,0,1
133.52023999999997,15.0,1,1,1,1,1,0,1
610.0,5.0,1,1,0,0,1,0,1
93.33333333333331,15.0,3,0,0,1,0,0,1
134.86200000000002,5.0,2,0,1,0,0,0,1
111.26686666666666,9.0,1,1,1,1,1,0,1
215.5275,4.0,2,0,0,0,1,0,1
248.0,4.0,1,1,0,0,0,1,1
232.5225,4.0,2,0,1,0,0,0,1
448.0,4.0,4,0,0,0,0,0,1
144.24954499999998,6.0,2,0,1,0,1,0,1
552.8571428571429,7.0,3,0,0,0,0,0,1
163.80072299999998,5.0,1,1,0,0,0,0,1
185.259333,5.0,2,0,0,0,0,0,1
22.241935483870964,31.0,10,0,0,1,0,0,0
52.89375,16.0,5,0,0,1,0,0,0
51.940909090909095,11.0,1,0,0,1,0,0,1
210.33,10.0,4,1,0,0,1,0,1
179.4,5.0,1,1,1,0,1,0,1
481.26409090909095,11.0,2,0,0,0,0,0,1
220.82833333333335,18.0,2,1,1,0,1,0,0
299.655,4.0,1,0,0,0,1,0,1
176.89285714285714,7.0,3,1,1,0,1,1,1
225.026888,14.0,2,0,0,0,0,0,1
159.64,10.0,6,0,0,0,1,0,1
116.37096774193547,31.0,1,1,1,0,1,0,0
257.88,5.0,1,0,0,0,0,0,1
188.06666666666663,3.0,6,0,0,0,0,0,1
1679.8145454545456,11.0,5,0,0,0,1,0,2
133.92000000000002,5.0,5,0,0,1,0,0,1
119.04761904761904,21.0,10,1,0,1,0,0,0
65.06666666666668,30.0,3,0,0,0,0,0,0
138.8945454545455,11.0,3,0,0,0,0,0,1
300.0,9.0,1,0,1,0,0,0,1
191.516,7.0,3,1,1,0,1,0,1
79.78666666666666,15.0,3,0,0,1,0,0,1
666.4,4.0,3,1,0,0,0,1,2
145.8875,8.0,1,1,0,0,0,0,1
362.6666666666667,6.0,2,0,0,0,0,0,1
363.7999999999999,4.0,3,0,0,0,0,0,1
317.3333333333333,6.0,4,0,0,0,0,0,1
348.5,8.0,3,0,0,0,0,0,1
243.9257142857143,14.0,1,0,1,0,0,0,1
116.9484375,8.0,1,0,0,0,1,0,1
209.34620689655168,29.0,3,1,1,0,0,0,0
377.716,5.0,1,1,1,0,0,1,1
505.92,8.0,2,0,0,0,0,0,1
277.43999999999994,5.0,2,0,0,0,0,0,1
196.55555555555551,9.0,1,0,0,0,0,0,1
235.77777777777777,9.0,3,1,1,0,1,0,1
308.26666666666665,6.0,5,0,0,0,1,0,1
257.88,5.0,1,1,0,0,1,0,1
167.91013846153845,13.0,2,0,1,1,1,0,1
368.4,5.0,2,1,0,0,0,0,1
303.57142857142856,4.0,1,0,0,0,1,0,1
315.0666666666666,6.0,2,0,0,0,0,0,1
258.3999999999999,6.0,1,0,0,0,0,0,1
91.26822857142858,21.0,5,0,0,1,0,0,0
211.77609333333336,15.0,1,0,0,0,0,0,1
532.398,4.0,2,0,0,0,0,0,1
243.1,4.0,2,0,0,0,0,0,1
1383.3333333333333,3.0,10,0,0,0,0,0,2
148.62884615384615,13.0,3,0,1,0,1,0,1
231.8181818181818,11.0,4,1,1,0,0,1,1
374.9999999999999,10.0,3,1,1,1,1,0,1
238.90666666666664,9.0,1,0,0,0,0,0,1
109.0429977777778,35.0,3,0,1,1,1,0,0
76.90193333333333,6.0,1,0,0,1,0,0,1
106.888,5.0,2,0,0,1,0,0,1
124.32380952380947,14.0,2,0,0,0,0,0,1
192.0,9.0,10,0,0,0,0,0,1
287.8666666666667,4.0,2,0,0,0,1,0,1
283.9456,5.0,10,0,0,0,0,0,1
199.99999999999997,8.0,3,0,0,0,1,0,1
319.5999999999999,4.0,2,0,0,0,1,0,1
475.00000000000006,4.0,3,0,0,0,0,0,1
449.99999999999983,6.0,5,0,1,0,0,0,1
309.09090909090907,11.0,10,0,0,0,0,0,1
437.6625,8.0,10,0,0,0,0,0,2
476.0,4.0,2,0,0,0,0,0,1
162.7590909090909,11.0,1,1,1,0,0,0,1
153.84615384615384,26.0,2,0,1,0,1,0,0
321.875,8.0,2,1,1,0,1,1,1
354.64285714285717,7.0,1,0,0,0,0,0,1
260.9014285714285,14.0,1,0,1,0,0,0,1
533.3333333333334,15.0,1,1,1,0,1,0,1
85.3225806451613,31.0,5,1,1,0,1,1,0
463.8095238095238,7.0,1,0,1,0,1,0,1
323.43714285714293,7.0,1,0,0,0,0,0,1
151.5151515151515,11.0,1,0,0,1,0,0,1
102.03,15.0,1,0,0,1,0,0,1
171.125,4.0,1,0,0,0,0,0,1
168.3657142857143,7.0,3,0,0,1,0,0,1
216.7583333333333,6.0,1,0,1,0,1,0,1
39.583333333333336,32.0,1,1,1,1,1,0,0
393.9100000000001,15.0,1,1,1,0,1,0,1
273.79999999999995,5.0,10,1,1,0,0,0,1
320.0,10.0,1,1,1,0,0,1,1
66.02150537634408,31.0,20,0,0,0,0,0,0
414.2857142857143,7.0,1,1,0,0,0,0,1
281.4166666666667,12.0,5,0,0,1,0,0,1
140.55425000000002,15.0,1,1,1,0,1,0,1
416.18750000000006,8.0,1,1,0,0,0,0,1
233.54347826086956,23.0,2,0,1,0,1,0,0
305.76230769230773,13.0,1,0,0,0,1,0,1
125.59999999999997,15.0,1,1,0,1,1,0,1
336.24999999999994,8.0,5,1,1,0,0,0,1
288.19475,8.0,1,1,0,0,1,1,1
570.4166666666666,6.0,1,0,0,0,0,0,1
41.81888888888889,30.0,7,1,1,1,0,0,0
254.8,14.0,1,0,0,0,0,0,1
182.5333333333333,9.0,1,0,0,0,0,0,1
237.5,4.0,1,1,1,0,1,0,1
68.45,2.0,6,0,0,0,0,0,1
509.9999999999999,5.0,1,1,0,0,0,0,1
184.8888888888889,9.0,1,0,1,0,0,0,1
285.7142857142857,14.0,4,1,1,1,0,1,1
340.6775,8.0,3,0,0,0,1,0,1
175.38095238095235,7.0,3,0,1,0,0,0,1
707.98,6.0,3,1,1,0,0,1,2
185.5609090909091,11.0,1,0,1,0,0,0,1
277.77777777777777,9.0,2,0,0,1,0,0,1
339.2857142857143,14.0,1,0,1,0,1,0,1
408.3333333333333,12.0,1,1,0,0,1,1,1
184.0909090909091,11.0,1,1,0,1,0,1,1
332.95000000000005,6.0,1,0,0,0,0,0,1
190.2571428571429,28.0,1,0,1,0,1,0,0
45.79767741935484,31.0,3,0,0,1,1,0,0
471.42857142857144,7.0,5,0,0,0,0,0,1
466.84,5.0,5,0,0,0,0,0,1
168.81857142857143,14.0,1,1,1,0,1,1,1
98.66666666666669,15.0,1,0,0,1,0,0,1
333.3333333333333,6.0,1,0,0,0,1,0,1
188.0025,10.0,1,0,1,0,1,0,1
268.575,6.0,3,1,1,1,1,0,1
382.3333333333333,3.0,5,1,0,0,0,0,1
408.75,8.0,2,0,1,0,0,0,1
310.0,10.0,1,0,1,0,1,0,1
94.83870967741932,31.0,4,0,0,1,0,0,0
27.374999999999996,28.0,1,1,1,1,0,1,0
273.125,8.0,5,1,0,1,0,1,1
230.88,5.0,1,0,0,0,1,0,1
216.6208333333333,6.0,1,1,1,0,0,1,1
151.66666666666666,6.0,1,0,1,0,1,0,1
125.0,8.0,2,0,0,1,0,0,1
36.483870967741936,31.0,10,0,1,1,0,0,0
41.0,30.0,2,0,1,0,1,0,0
124.46666666666668,9.0,4,0,1,0,0,0,1
216.5909090909091,11.0,1,0,1,0,0,0,1
324.104,5.0,1,1,1,0,0,1,1
110.91625000000002,16.0,1,0,0,0,0,0,1
190.77595,8.0,2,0,0,1,0,0,1
205.32724999999996,6.0,1,1,1,0,0,1,1
114.035375,8.0,5,0,0,1,1,0,1
67.60609523809524,21.0,1,0,0,1,0,0,0
100.71428571428572,14.0,2,1,1,1,1,0,1
319.4388,5.0,1,0,0,0,0,0,1
326.53743999999995,5.0,1,0,0,0,0,0,1
419.517,7.0,2,0,0,0,0,0,1
283.9456,5.0,1,0,0,0,0,0,1
241.35376,5.0,1,0,0,0,0,0,1
62.18181818181817,11.0,2,0,0,1,0,0,1
161.139,6.0,1,0,0,0,1,0,1
27.83780392156863,35.0,1,0,0,1,0,0,0
301.9230769230769,13.0,1,1,1,0,0,1,1
23.662133333333333,5.0,1,0,0,0,0,0,1
241.35376,5.0,1,0,0,0,0,0,1
372.6786,4.0,2,0,0,0,0,0,1
283.9456,5.0,1,0,0,0,0,0,1
319.4388,4.0,1,0,0,0,0,0,1
255.55104,5.0,1,0,0,0,0,0,1
269.74832000000004,5.0,1,0,0,0,0,0,1
324.46666666666664,3.0,1,0,0,0,1,0,1
221.42857142857144,7.0,1,0,0,0,0,0,1
133.2,15.0,4,1,1,0,1,1,1
190.98,4.0,4,0,0,0,0,0,1
797.6677500000001,4.0,1,0,0,0,1,0,2
76.95,6.0,1,1,0,0,1,1,1
337.398,5.0,5,0,0,0,1,0,1
410.7,6.0,1,1,1,0,1,0,1
138.54419444444446,24.0,1,1,1,0,1,0,0
76.543875,16.0,1,0,0,0,0,0,1
230.25,5.0,1,0,1,0,1,0,1
330.75,10.0,2,1,1,0,1,1,1
521.0,5.0,1,0,0,1,0,0,1
664.942857142857,7.0,15,0,0,0,0,0,2
221.778,5.0,1,0,0,0,1,0,1
301.18,5.0,1,0,1,0,1,0,1
175.21809733333336,6.0,5,1,1,0,0,1,1
178.25000000000003,6.0,30,0,0,0,0,0,2
246.42,5.0,1,1,0,0,0,1,1
254.2248,5.0,2,0,1,0,1,0,1
170.5,4.0,5,0,1,0,0,0,1
316.2,3.0,20,0,0,0,0,0,2
109.3151515151515,11.0,2,0,1,0,1,0,1
279.93333333333334,4.0,2,0,0,1,0,0,1
408.0,4.0,5,0,0,0,1,0,1
137.93684210526317,19.0,2,0,1,0,1,0,0
135.89333333333332,30.0,1,0,0,0,0,0,0
101.77578947368424,35.0,1,0,1,0,1,0,0
431.7999999999999,4.0,4,0,0,0,0,0,1
328.49,5.0,1,0,0,0,1,0,1
349.98,5.0,2,0,0,0,0,0,1
44.003571428571426,14.0,2,0,0,1,0,0,1
91.26666666666668,9.0,2,0,0,1,0,0,1
120.0,25.0,2,1,1,1,0,0,0
684.5,4.0,3,0,0,0,0,0,2
177.96999999999997,5.0,1,0,0,0,0,0,1
263.9483333333333,6.0,1,0,1,0,1,0,1
213.564,5.0,2,0,0,0,0,0,1
635.0,2.0,5,0,0,0,0,0,2
104.67310344827588,29.0,1,0,1,0,1,0,0
260.87502,6.0,1,1,0,0,1,0,1
198.76192,7.0,1,1,1,0,1,1,1
237.094576,5.0,1,1,1,0,1,0,1
296.72315199999997,5.0,1,1,1,0,1,0,1
198.76192,6.0,1,1,1,0,1,1,1
293.883696,5.0,1,1,1,0,1,0,1
240.17065333333335,6.0,1,1,1,0,1,0,1
88.536,5.0,1,0,0,1,0,0,1
225.736752,5.0,1,1,1,0,1,0,1
258.390496,5.0,1,1,1,0,1,0,1
220.05784000000003,6.0,1,1,1,0,0,0,1
241.35376,6.0,1,0,1,0,1,0,1
127.77552,15.0,3,0,0,1,0,0,1
456.6791733333334,6.0,1,1,1,0,1,1,1
442.48189333333335,6.0,1,1,1,0,1,0,1
499.74425600000006,5.0,1,1,1,0,1,0,1
359.4608,5.0,1,1,1,0,1,0,1
360.610912,5.0,1,1,1,0,1,1,1
220.98,5.0,1,0,1,0,0,0,1
450.7636399999999,4.0,1,1,1,0,1,0,1
292.2273466666667,6.0,1,1,1,0,1,1,1
108.188125,8.0,1,0,0,1,0,0,1
494.74966666666666,6.0,1,1,0,0,0,1,1
397.575,4.0,3,0,1,0,1,0,1
284.99999999999994,6.0,1,0,0,0,1,0,1
220.0,5.0,1,0,0,0,1,0,1
99.02666666666669,6.0,1,0,1,0,0,0,1
161.2,5.0,1,0,0,1,0,0,1
209.0909090909091,11.0,2,0,0,1,0,0,1
204.59999999999997,4.0,1,0,0,1,0,0,1
200.778,5.0,1,1,1,0,0,1,1
242.53686666666673,6.0,4,1,0,1,0,1,1
202.31124000000003,5.0,2,0,0,0,0,0,1
331.2698666666666,6.0,1,0,0,0,0,0,1
293.3333333333333,6.0,2,0,0,0,1,0,1
266.199,3.0,2,0,0,0,0,0,1
35.4932,26.0,3,0,0,1,0,0,0
245.45454545454547,11.0,4,0,0,1,0,0,1
347.5,16.0,5,0,0,1,0,0,1
210.0,10.0,2,0,1,0,1,0,1
87.03703703703704,27.0,1,0,1,0,1,0,0
22.0,35.0,6,0,1,1,0,0,0
516.6666666666666,3.0,1,0,0,0,0,0,1
137.9,5.0,1,0,0,0,0,0,1
